book,chapter,verse,text_Tagalog,text_Hiligaynon
Genesis,40,3,"Sila'y ibinilanggo sa bahay ng kapitan ng bantay, sa bilangguang kinapipiitan ni Jose.","Gani ginpapriso niya sila sa prisohan nga sa diin napriso man si Jose, sa ginaestaran sang kapitan sang mga guwardya sa palasyo."
Genesis,40,4,Si Jose ay inatasan ng kapitan ng bantay na mamahala sa kanila at sila'y kanyang pinaglingkuran. Sila'y nasa bilangguan nang maraming mga araw.,Si Jose ang ginsaligan sang kapitan sang mga guwardya nga mag-atipan sa ila. Nagdugay sila didto sa prisohan.
Genesis,40,5,"Isang gabi, ang katiwala ng kopa at ang panadero ng hari sa Ehipto na nasa bilangguan ay kapwa nanaginip, at ang bawat panaginip ay may kanya-kanyang kahulugan.","Isa sadto ka gab-i, nagdamgo ang manugserbi sang ilimnon kag ang manugluto sang tinapay samtang didto sila sa prisohan. Ang kada isa sa ila lain ang damgo kag lain man ang kahulugan sang ila damgo."
Genesis,40,6,"Kinaumagahan, dumating si Jose sa kanila. Siya'y tumingin sa kanila at nakita niyang sila'y balisa.","Pagkaaga, pagkadto ni Jose sa ila, nakita niya nga maluya sila."
Genesis,40,7,"Kaya't tinanong niya ang mga tagapamahala ng Faraon na mga kasama niya sa bilangguan sa bahay ng kanyang panginoon, “Bakit balisa kayo ngayon?”","Gani ginpamangkot niya sila, “Ngaa nga masinulub-on kamo?”"
Genesis,40,8,"Kanilang sinabi sa kanya, “Kami ay nanaginip at walang sinumang makapagpaliwanag.” Sinabi sa kanila ni Jose, “Hindi ba mula sa Diyos ang mga paliwanag? Sabihin ninyo sa akin.”","Nagsabat sila, “Nagdamgo abi kami pero wala sing may magsaysay sang kahulugan.” Nagsiling si Jose, “Ang Dios ang nagahatag sang kaalam sa pagsaysay sang kahulugan sang mga damgo. Abi sugiri ninyo ako kon ano ang inyo mga damgo.”"
Genesis,40,9,"Kaya't isinalaysay ng puno ng mga katiwala ng kopa ang kanyang panaginip kay Jose at sinabi sa kanya, “Sa aking panaginip ay may isang puno ng ubas sa aking harapan.","Gani ginsugid sang pangulo sang mga manugserbi sang ilimnon ang iya damgo. Siling niya, “Nagdamgo ako nga may isa ka puno sang ubas sa akon atubangan"
Genesis,40,10,"Sa puno ng ubas ay may tatlong sanga. Sa pagsipot ng dahon nito, ito ay namulaklak at ang mga buwig niyon ay naging mga ubas na hinog.","kag may tatlo ini ka sanga. Nagpanalingsing ini, nagpamulak, kag naluto ang iya mga bunga."
Genesis,40,11,"Ang kopa ng Faraon ay nasa aking kamay; at kinuha ko ang mga ubas at aking piniga ang mga ito sa kopa ng Faraon, at ibinigay ko ang kopa sa kamay ng Faraon.”",Nagauyat ako sang kupa sang hari sang Egipto kag nagpuksi sang ubas kag ginpuga ko dayon sa kupa. Pagkatapos ginhatag ko ang kupa sa hari.”
Genesis,40,12,"At sinabi ni Jose sa kanya, “Ito ang kahulugan niyon: ang tatlong sanga ay tatlong araw.","Nagsiling si Jose, “Amo ini ang kahulugan sang imo nga damgo: Ang tatlo ka sanga nagakahulugan sang tatlo ka adlaw."
Genesis,40,13,"Sa loob ng tatlong araw ay itataas ng Faraon ang iyong ulo, at ibabalik ka sa iyong katungkulan, at ibibigay mo ang kopa ni Faraon sa kanyang kamay, gaya ng karaniwang dati mong ginagawa nang ikaw ay kanyang katiwala.","Sa wala pa matapos ang tatlo ka adlaw, paguwaon ka sang hari sa prisohan kag pabalikon sa imo obra bilang manugserbi sang iya ilimnon."
Genesis,40,14,"Subalit alalahanin mo ako kapag ikaw ay napabuti na, at hinihiling ko sa iyo na gumawa ka ng mabuti sa akin, at banggitin mo ako sa Faraon, at ako'y ilabas mo sa bahay na ito.","Kabay pa nga dumdumon mo ako kon ara ka na sa maayo nga kahimtangan. Kag bilang pagpakita sang imo kaayo sa akon, sambita man ako sa hari agod mabuligan mo ako nga makaguwa sa prisohan."
Genesis,40,15,"Ako'y tunay na ninakaw sa lupain ng mga Hebreo, at dito naman ay wala akong ginagawang anuman upang ako'y ilagay nila sa bilangguan.”","Kay sa pagkamatuod, ginpuwersa lang ako nga dal-on diri sa Egipto halin sa lugar sang mga Hebreo, kag bisan diri wala man ako sing may nahimo nga sala agod prisohon.”"
Genesis,40,16,"Nang makita ng puno ng mga panadero na ang kahulugan ay mabuti ay sinabi niya kay Jose, “Ako'y nanaginip din, at may tatlong kaing ng maputing tinapay ang nasa ibabaw ng aking ulo.","Pagkabati sang pangulo sang mga manugluto sang tinapay nga maayo ang kahulugan sang damgo sang iya kaupod, ginsugid man niya ang iya damgo kay Jose. Siling niya, “Nagdamgo man ako nga may ginalukdo ako nga tatlo ka alat nga may mga tinapay."
Genesis,40,17,Sa ibabaw ng kaing ay naroon ang lahat ng uri ng pagkain para sa Faraon. Subalit ito ay kinakain ng mga ibon mula sa kaing na nasa ibabaw ng aking ulo.”,"Ang sa ibabaw gid nga alat may sulod nga nagkalain-lain nga klase sang tinapay para sa hari sang Egipto, pero ginatuka ini sang mga pispis.”"
Genesis,40,18,"Si Jose ay sumagot, “Ito ang kahulugan niyon: ang tatlong kaing ay tatlong araw.","Nagsiling si Jose, “Amo ini ang kahulugan sang imo nga damgo: Ang tatlo ka alat nagakahulugan sang tatlo ka adlaw."
Genesis,40,19,"Sa loob ng tatlong araw ay itataas ng Faraon ang iyong ulo, at ibibitin ka sa isang punungkahoy, at kakainin ng mga ibon ang iyong laman.”","Sa wala pa matapos ang tatlo ka adlaw, paguwaon ka sang hari sa prisohan, pero papugutan ka sang ulo kag ipatuhog ang imo bangkay sa nagatindog nga kahoy, kag pagatuk-on ka sang mga pispis.”"
Genesis,40,20,"Nang ikatlong araw, na siyang kapanganakan ng Faraon, gumawa siya ng isang handaan para sa lahat ng kanyang mga lingkod. Ipinatawag niya ang puno ng mga katiwala ng kopa, at ang puno ng mga panadero.","Karon, ang ikatlo nga adlaw kaadlawan sang hari sang Egipto. Gani nagpapunsyon siya para sa tanan niya nga mga opisyal. Ginpaguwa niya sa prisohan ang pangulo sang iya mga manugserbi sang ilimnon kag ang pangulo sang iya mga manugluto sang tinapay kag ginpaatubang sa iya mga opisyal."
Genesis,40,21,"At ibinalik niya ang puno ng mga katiwala ng kopa sa kanyang pagiging katiwala ng kopa, at ibinigay niya ang kopa sa kamay ng Faraon.","Ginpabalik niya ang pangulo sang mga manugserbi sang ilimnon sa iya obra,"
Genesis,40,22,"Subalit ang puno ng mga panadero ay ibinitin niya, gaya ng ipinakahulugan sa kanila ni Jose.","pero ang pangulo sang mga manugluto sang tinapay, ginpatuhog niya ang bangkay sini. Natabo tanan ang ginsiling ni Jose sa ila."
Genesis,40,23,"Gayunma'y hindi na naalala si Jose ng puno ng mga katiwala ng kopa, kundi nakalimutan siya.",Pero wala gid makadumdom ang pangulo sang mga manugserbi sang ilimnon kay Jose.
Genesis,41,1,"Sa katapusan ng dalawang taon, ang Faraon ay nanaginip na siya'y nakatayo sa tabi ng Nilo.","Pagkaligad sang duha ka tuig, nagdamgo ang hari sang Egipto nga nagatindog siya sa higad sang Suba sang Nilo."
Genesis,41,2,May umahon sa ilog na pitong bakang magaganda ang anyo at matataba at ang mga ito ay kumain ng damo.,"Gulpi lang nga may nagtakas nga pito ka baka nga matahom kag matambok, kag naghalab dayon sila sang hilamon."
Genesis,41,3,"Pagkatapos nito, sa likuran ng mga ito ay may pito pang ibang mga baka na umahon sa ilog na mga pangit ang anyo at payat; at sila ay nagsihinto sa tabi ng mga unang baka sa pampang ng ilog.","Dugay-dugay may nagtakas man nga pito ka baka nga malaw-ay kag maniwang,"
Genesis,41,4,Ang pitong bakang magaganda ang anyo at matataba ay kinain ng mga bakang pangit ang anyo at payat. At nagising ang Faraon.,kag ginpalapitan nila dayon ang pito ka matahom kag matambok nga mga baka kag ginkaon. Nakamata dayon ang hari.
Genesis,41,5,Siya'y natulog at nanaginip sa ikalawang pagkakataon; mula sa iisang tangkay ay umusbong ang pitong uhay na mabibintog at malulusog.,Natulugan liwat ang hari kag nagdamgo naman siya. Sa iya damgo nakakita siya sang pito ka uhay nga matinggas nga nag-ulhot sa isa lang ka puno.
Genesis,41,6,"Pagkatapos nito, pitong uhay na payat at tinuyo ng hanging silangan ang tumubong kasunod ng mga iyon.","Kag sa sadto man nga puno, nag-ulhot man ang pito ka uhay nga huyos nga ginpakigas sang mainit nga hangin nga halin sa sidlangan."
Genesis,41,7,"Nilamon ng mga uhay na payat ang pitong uhay na mabibintog at malulusog. Nagising ang Faraon, at iyon ay isang panaginip.",Ginlamon dayon sang huyos nga mga uhay ang pito ka matinggas nga mga uhay. Nakamata dayon ang hari. Abi niya matuod ato pero damgo man lang gali.
Genesis,41,8,"Kinaumagahan, ang kanyang diwa ay nabagabag at siya'y nagpasugo at ipinatawag ang lahat ng salamangkero at mga pantas sa Ehipto. Isinalaysay ng Faraon sa kanila ang kanyang panaginip, subalit walang makapagpaliwanag sa Faraon.","Pagkaaga, naglibog ang hunahuna sang hari parte sa iya mga damgo, gani ginpatawag niya ang tanan nga madyikero kag maalamon nga mga tawo sang Egipto. Ginsugid niya sa ila ang iya mga damgo, pero wala gid sa ila sing may makasaysay sang kahulugan sadto."
Genesis,41,9,"Nang magkagayon ay nagsalita sa Faraon ang puno ng mga katiwala ng kopa na sinasabi, “Naaalala ko sa araw na ito ang aking pagkakasala.","Nagpalapit dayon sa hari ang pangulo sang iya mga manugserbi sang ilimnon kag nagsiling, “Nadumduman ko subong ang akon mga sala."
Genesis,41,10,"Nang ang Faraon ay nagalit sa kanyang mga lingkod, ibinilanggo niya ako sa bahay ng kapitan ng bantay, ako at ang puno ng mga panadero.","Indi bala nga naakig ka sadto sa akon kag sa pangulo sang mga manugluto sang tinapay, kag ginpapriso mo gani kami sa ginaestaran sang kapitan sang mga guwardya sa palasyo?"
Genesis,41,11,"Isang gabi, kami ay nanaginip, siya at ako. Kami ay nagkaroon ng kanya-kanyang panaginip na may kanya-kanyang kahulugan.","Abi mo sang isa sadto ka gab-i, nagdamgo kami nga duha, kag lain-lain ang kahulugan sang amon damgo."
Genesis,41,12,"Doon ay kasama namin ang isang binata, isang Hebreo, na alipin ng kapitan ng bantay. Nang sabihin namin sa kanya ay ipinaliwanag niya sa amin ang aming panaginip; ipinaliwanag niya ang kahulugan ayon sa panaginip ng bawat isa sa amin.","May upod kami didto nga bataon pa nga Hebreo, nga suluguon sang kapitan sang mga guwardya sa palasyo. Ginsugid namon sa iya ang amon damgo kag ginsaysay niya sa amon ang kahulugan."
Genesis,41,13,"At nangyari nga sa amin ang ayon sa kanyang ipinaliwanag sa amin; ako'y ibinalik sa aking katungkulan, at ang panadero ay ipinabitay.”",Natabo matuod ang iya ginsiling sa amon: Ginpabalik mo ako sa akon obra kag ginpatuhog mo sa kahoy ang pangulo sang mga manugluto sang tinapay.”
Genesis,41,14,"Kaya't nagpasugo ang Faraon at ipinatawag si Jose, at madali siyang inilabas sa bilangguan. At nang siya'y makapag-ahit at makapagpalit ng damit ay pumunta sa Faraon.","Gani ginpatawag sang hari si Jose, kag ginpaguwa siya gilayon sa prisohan. Pagkatapos niya pagunting kag pamarbas, nag-ilis siya kag nagkadto sa hari."
Genesis,41,15,"At sinabi ng Faraon kay Jose, “Ako'y nanaginip at walang makapagpaliwanag nito. Nabalitaan ko na pagkarinig mo ng isang panaginip ay naipapaliwanag mo.”","Nagsiling ang hari sa iya, “Nagdamgo ako pero wala gid sing may makasaysay sang iya kahulugan. May nagsugid sa akon nga kahibalo ka magsaysay sang kahulugan sang mga damgo.”"
Genesis,41,16,"Sumagot si Jose sa Faraon, na sinasabi, “Hindi ako, ang Diyos ang sasagot sa kapayapaan ng Faraon.”","Nagsabat si Jose, “Indi ako, Mahal nga Hari, kundi ang Dios amo ang magahatag sang kahulugan sang imo mga damgo para sa imo ikaayo.”"
Genesis,41,17,"Pagkatapos ay sinabi ng Faraon kay Jose, “Sa aking panaginip ay nakatayo ako sa pampang ng Nilo;","Ginsugid dayon sang hari ang iya mga damgo kay Jose. Siling niya, “Nagdamgo ako nga nagatindog ako sa may pangpang sang Suba sang Nilo."
Genesis,41,18,"may umahon sa ilog na pitong bakang matataba at magaganda ang anyo, at kumain ng damo.","Gulpi lang nga may nagtakas nga pito ka baka nga matahom kag matambok, kag naghalab dayon sila sang hilamon."
Genesis,41,19,"Pagkatapos nito, may ibang pitong baka na nagsiahon sa likuran nila, mga payat, at napakapangit ang anyo, at payat na kailanma'y hindi ako nakakita sa buong lupain ng Ehipto ng kagaya ng mga iyon sa kapangitan.",Dugay-dugay may nagtakas man nga pito ka baka nga malaw-ay kag maniwang. Wala gid ako sing may nakita nga baka sa bug-os nga Egipto nga pareho sadto kalaw-ay.
Genesis,41,20,Kinain ng mga bakang payat at pangit ang pitong nauunang bakang matataba.,Dayon ginkaon sang malaw-ay kag maniwang nga mga baka ang pito ka matambok nga mga baka nga una nga nagtakas.
Genesis,41,21,Nang makain na nila ang mga iyon ay walang makapagsasabi na kinain nila ang mga iyon sapagkat ang kanilang anyo ay pangit ding gaya ng una. At nagising ako.,"Pero pagkakaon nila, daw indi man lang mahibaluan nga nakakaon sila kay amo man gihapon sila kaniwang. Nakamata dayon ako."
Genesis,41,22,"Nakakita rin ako sa aking panaginip ng pitong uhay na umuusbong sa isang tangkay, mabibintog at malulusog;",Pero natulugan ako liwat kag nagdamgo naman nga nakakita ako sang pito ka uhay nga matinggas nga nag-ulhot sa isa lang ka puno.
Genesis,41,23,"at pitong uhay na lanta, payat at tinuyo ng hanging silangan ang umuusbong na kasunod ng mga iyon.","Kag sa sadto man nga puno, nag-ulhot man ang pito ka huyos nga mga uhay nga ginpakigas sang mainit nga hangin nga halin sa sidlangan."
Genesis,41,24,"Nilamon ng mga uhay na lanta ang pitong uhay na mabibintog. Isinalaysay ko ito sa mga salamangkero, subalit walang makapagpaliwanag ng kahulugan niyon sa akin.”","Ginkaon dayon sang huyos nga mga uhay ang pito ka matinggas nga mga uhay. Ginsugid ko na ini sa mga madyikero, pero wala gid sing bisan isa sa ila nga makasaysay sang iya kahulugan.”"
Genesis,41,25,"Kaya't sinabi ni Jose sa Faraon, “Ang panaginip ng Faraon ay iisa; ipinakita ng Diyos sa Faraon ang malapit na niyang gawin.","Nagsiling si Jose sa hari, “Mahal nga Hari, ang imo duha ka damgo isa lang ang kahulugan. Paagi sa sini nga mga damgo, ginpahayag sa imo sang Dios kon ano ang iya pagahimuon."
Genesis,41,26,Ang pitong malulusog na baka ay pitong taon; at ang pitong mabibintog na uhay ay pitong taon. Ito ay iisang panaginip.,Ang pito ka matambok nga mga baka kag ang pito ka matinggas nga mga uhay pareho nga pito ka tuig ang kahulugan.
Genesis,41,27,"At ang pitong payat at pangit na baka na umahong kasunod ng mga iyon ay pitong taon, gayundin ang pitong uhay na tinuyo ng hanging silangan; ang mga iyon ay pitong taong taggutom.",Ang pito ka maniwang kag malaw-ay nga mga baka kag ang pito ka huyos nga mga uhay nga ginpakigas sang mainit nga hangin nga halin sa sidlangan nagakahulugan sang pito ka tuig nga gutom.
Genesis,41,28,Ito ang aking sinabi sa Faraon. Ang malapit nang gawin ng Diyos ay ipinaalam niya sa Faraon.,"Suno sa ginsiling ko na sa imo, Mahal nga Hari, ginpahayag sa imo sang Dios kon ano ang iya pagahimuon."
Genesis,41,29,Magkakaroon ng pitong taong kasaganaan sa buong lupain ng Ehipto.,"Sa sulod sang pito ka tuig nga magaabot, puwerte gid kabugana ang bug-os nga Egipto."
Genesis,41,30,"Pagkatapos ng mga iyon, magkakaroon ng pitong taong taggutom at ang lahat ng kasaganaan sa lupain ng Ehipto ay malilimutan at sasalantain ng taggutom ang lupain.","Pero sundan dayon ini sang pito ka tuig nga gutom, kag malimtan na sang mga tawo ang naagihan nila nga kabuganaan tungod kay ang gutom magahalit sa duta sang Egipto."
Genesis,41,31,Ang kasaganaan sa lupain ay hindi maaalala dahil sa taggutom na susunod; sapagkat ito'y magiging napakatindi.,Puwerte gid nga gutom ang magaabot nga daw wala lang mahibaluan nga nakaagi sang kabuganaan ang duta sang Egipto .
Genesis,41,32,"Tungkol sa pag-uulit ng panaginip sa Faraon na makalawa, ito ay nangangahulugan na ang bagay ay itinatag ng Diyos, at iyon ay madali nang gawin ng Diyos.","Duha gid ka beses nga nagdamgo ka, Mahal nga Hari, agod mahibaluan mo nga ginbuot na ini sang Dios nga matabo kag madali na lang matuman."
Genesis,41,33,Ngayon nga'y pahanapin ang Faraon ng isang taong matalino at pantas at pamahalain siya sa lupain ng Ehipto.,"“Gani karon, Mahal nga Hari, dapat magpili ka sang isa ka tawo nga maalam agod magdumala sa duta sang Egipto."
Genesis,41,34,"Gawin ng Faraon na maglagay ng mga tagapamahala sa lupain, at kunin ang ikalimang bahagi ng bunga ng lupain ng Ehipto sa loob ng pitong taong kasaganaan.",Magbutang ka man sang mga opisyal sa bug-os nga duta sang Egipto sa pagpreparar sa sini nga lugar sa sulod sang pito ka tuig nga kabuganaan.
Genesis,41,35,"Tipunin nilang lahat ang mga pagkain nitong dumarating na masasaganang taon, at ikamalig ang mga trigo sa ilalim ng kamay ng Faraon, bilang pagkain sa mga bayan, at itabi ang mga ito.","Sa sina nga mga tinuig, ipatipon mo sa ila ang tanan nga makolekta ninyo halin sa mga patubas. Kag sa idalom sang imo pagdumala, ipatago mo sa ila ang mga patubas sa mga bodega sang mga banwa."
Genesis,41,36,"Ang pagkain ay maging laan para sa lupain sa pitong taong taggutom na mangyayari sa lupain ng Ehipto, upang huwag mapuksa ang lupain dahil sa taggutom.” Ginawa si Jose na Tagapamahala ng Ehipto","Ina nga mga pagkaon itigana sa mga tawo kon mag-abot na ang pito ka tuig nga gutom sa Egipto, agod indi sila magutuman.” Ginhimo si Jose nga Manugdumala sang Egipto"
Genesis,41,37,Ang mungkahi ay ikinatuwa ng Faraon at ng kanyang mga lingkod.,Nagustuhan sang hari kag sang iya mga opisyal ang plano ni Jose.
Genesis,41,38,"Kaya't sinabi ng Faraon sa kanyang mga lingkod, “Makakakita kaya tayo ng isang taong kagaya nito, na kinakasihan ng espiritu ng Diyos?”","Nagsiling siya sa iya mga opisyal, “Wala na kita sing may makita pa nga tawo pareho kay Jose nga ginagiyahan sang espiritu sang Dios.”"
Genesis,41,39,"Sinabi ng Faraon kay Jose, “Yamang itinuro sa iyo ng Diyos ang lahat ng ito, ay walang matalino o pantas na gaya mo.","Gani nagsiling ang hari kay Jose, “Tungod kay ginsugid sa imo sang Dios ato nga mga butang, wala na siguro sing iban pa nga tawo nga may kaalam kag paghangop nga pareho sa imo. 40-41 Ginahimo ko ikaw subong nga manugdumala sang akon palasyo kag gobernador sang bug-os nga Egipto, kag magatuman sa imo ang tanan ko nga katawhan. Pero mas labaw ang akon awtoridad sang sa imo.” 42 Ginhukas dayon sang hari ang iya singsing nga pangmarka kag ginsuksok sa tudlo ni Jose. Ginpasuksukan niya si Jose sang espesyal nga bayo nga linen kag ginpakulintasan sang bulawan nga kulintas. 43 Ginpagamit man niya kay Jose ang iya ikaduha nga karwahe, kag may mga manugpahibalo nga magauna sa iya agod magsinggit, “Magsaludo kamo sa gobernador !” Gani halin sadto ginpadumala si Jose sa bug-os nga duta sang Egipto. 44 Nagsiling pa gid ang hari kay Jose, “Ako ang hari diri sa Egipto, pero kon indi mo pag-itugot wala sing bisan sin-o nga makahimo sang bisan ano diri sa Egipto.” 45 Gin-ngalanan niya dayon si Jose nga Zafenat Panea. Ginpaasawa man niya kay Jose si Asenat nga anak ni Potifera nga pari sa banwa sang On. Bilang gobernador, si Jose na ang nagdumala sa Egipto. 46 Nagaedad sadto si Jose sing 30 ka tuig sang nag-umpisa siya sa pag-alagad sa hari sang Egipto. Isa sadto ka tion, ginbayaan anay ni Jose ang palasyo kag naglibot sa bug-os nga Egipto. 47 Sa sulod sang pito ka tuig nga kabuganaan, bugana gid ang mga patubas. 48 Kag sa sina nga mga tinuig, ginpatipon ni Jose ang tanan nga nakolekta halin sa mga patubas. Ginpatago niya sa kada banwa ang mga patubas nga halin sa kaumahan sa palibot sini. 49 Puwerte gid kadamo sang uyas nga natipon ni Jose; daw pareho ini kadamo sa balas sa baybayon. Gin-untatan na lang niya ang pagtakos sini tungod indi na ini matakos. 50 Sa wala pa mag-abot ang gutom, natawo ang duha ka anak ni Jose kay Asenat nga anak ni Potifera nga pari sang On. 51 Gin-ngalanan ni Jose ang kamagulangan nga Manase kay suno sa iya, “Tungod sa bulig sang Dios, nalipatan ko ang akon mga pag-antos kag ang akon kahidlaw sa panimalay sang akon amay.” 52 Gin-ngalanan niya ang ikaduha niya nga anak nga Efraim, kay suno sa iya, “Tungod sa bulig sang Dios, nagmauswagon ako sa lugar nga sa diin nakaagom ako sang mga kasakit.” 53 Natapos na ang pito ka tuig nga kabuganaan sa Egipto, 54 kag nag-umpisa na ang pito ka tuig nga gutom pareho sang ginsiling ni Jose. May gutom man sa iban nga mga lugar pero may pagkaon iya sa bug-os nga Egipto. 55 Sang ulihi nabatyagan man sang mga taga-Egipto ang gutom, gani nagpangayo sila sang pagkaon sa hari. Nagsiling ang hari sa ila, “Magkadto kamo kay Jose kay siya ang magasiling sa inyo kon ano ang inyo himuon.” 56 Naglambot ang gutom sa bisan diin nga lugar. Kag tungod nga puwerte gid ang gutom sa bug-os nga duta sang Egipto, ginpabuksan ni Jose ang tanan nga bodega kag ginbaligyaan sang pagkaon ang mga taga-Egipto. 57 Nagkadto man ang halos tanan nga nasyon sa Egipto sa pagbakal sang pagkaon kay Jose tungod kay puwerte na gid ang gutom sa bisan diin nga lugar."
